Airway	d10	young "test_ligand"	"auroc"	"aupr"	"aupr_corrected"	"pearson"	"rank"	"expressed_in"	"upregulated_in"
SMC	d3	young "134"	"Bmp6"	0.526918558122898	0.0317979180488303	0.00197996450206315	0.00883860958099771	134	"Capillary_ECs, Vascular_ECs"	""
SMC	d3	young "135"	"Serpine1"	0.520768274617308	0.0317197153266999	0.00190176177993277	0.00874103800131854	135	"SMC"	""
SMC	d3	young "136"	"Aimp1"	0.524207801937711	0.0316766927078568	0.00185873916108968	0.00853281647186376	136	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, SMC"	""
SMC	d3	young "137"	"Plau"	0.49519998637811	0.0388842881614522	0.00906633461468505	0.00841702701506213	137	"Lymphatic_ECs"	""
SMC	d3	young "138"	"Nectin2"	0.512721142876601	0.0314447720565746	0.0016268185098075	0.00786533078462883	138	"Airway, Alveolum, Lymphatic_ECs"	""
SMC	d3	young "139"	"Flrt3"	0.517114202523453	0.0316851469807912	0.00186719343402412	0.00756760702027032	139	"Lymphatic_ECs"	""
SMC	d3	young "140"	"Manf"	0.515145839363857	0.0310968162978449	0.00127886275107778	0.00670080479654991	140	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum, Capillary_ECs"
SMC	d3	young "141"	"Hsp90b1"	0.518949752251866	0.0312811141118327	0.00146316056506558	0.00567989663909501	141	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
SMC	d3	young "142"	"Ptn"	0.512792657801086	0.0308787337288042	0.00106078018203708	0.00271329717709406	142	"Lymphatic_ECs, Mesothelium"	""
SMC	d3	young "143"	"Rspo3"	0.493350814759318	0.0321796515313391	0.00236169798457195	0.00254987735652961	143	"Lymphatic_ECs"	""
SMC	d3	young "144"	"Psap"	0.497226242571814	0.0317904884751321	0.00197253492836504	0.00242429697553152	144	"MNP"	""
SMC	d3	young "145"	"Adam15"	0.513861976195743	0.0298885041990884	7.05506523212482e-05	0.000259948596947612	145	"Capillary_ECs, MNP, Vascular_ECs"	""
SMC	d3	young "146"	"Hmgb2"	0.51654548860018	0.0310576448970321	0.00123969135026499	-0.000101530863179631	146	"Granulocytes, Lymphocytes, MNP"	""
SMC	d3	young "147"	"Lama2"	0.548454766810259	0.0328860674572798	0.00306811391051273	-0.00111854291852701	147	"Fibroblasts, Pericytes, SMC"	""
SMC	d3	young "148"	"Wnt7b"	0.502824839517104	0.0297027887397504	-0.000115164807016753	-0.00154553293766622	148	"Airway"	"Airway"
SMC	d3	young "149"	"Cadm1"	0.523955796965719	0.0331437611424405	0.00332580759567339	-0.00191488669921936	149	"Airway, Alveolum, Capillary_ECs, Pericytes, Vascular_ECs"	""
SMC	d3	young "150"	"Ptprm"	0.485089138245161	0.0309206846264335	0.00110273107966635	-0.00474614330632566	150	"Capillary_ECs, Vascular_ECs"	""
SMC	d3	young "151"	"Icam2"	0.495915135622946	0.0295015733749247	-0.000316380171842399	-0.00491493800846419	151	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	"Lymphatic_ECs"
SMC	d3	young "152"	"Clstn1"	0.471235675730899	0.0291022771994156	-0.000715676347351535	-0.0116789754268478	152	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Pericytes, SMC, Vascular_ECs"	""
SMC	d3	young "153"	"Igf1"	0.529683801869602	0.0307969537399092	0.000979000193142052	-0.013987359043834	153	"Fibroblasts"	"Fibroblasts"
SMC	d3	young "154"	"Apln"	0.537220112721141	0.0308271321689664	0.00100917862219926	-0.022527687625928	154	"Capillary_ECs"	""
SMC	d42	young "test_ligand"	"auroc"	"aupr"	"aupr_corrected"	"pearson"	"rank"	"expressed_in"	"upregulated_in"
SMC	d42	young "1"	"Hc"	0.510432651321399	0.11031790190696	0.0388292559860178	0.089210592844191	1	"Alveolum"	""
SMC	d42	young "2"	"Cxcl12"	0.516762574595055	0.0964917818927399	0.025003135971798	0.0663194964302496	2	"Capillary_ECs, Fibroblasts, SMC, Vascular_ECs"	""
SMC	d42	young "3"	"Itgb1"	0.510027706734868	0.101857623623732	0.03036897770279	0.0657803789858868	3	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
SMC	d42	young "4"	"Tgfb3"	0.500713981244672	0.0954105177732908	0.0239218718523488	0.0563010844907386	4	"Fibroblasts, Lymphatic_ECs, Mesothelium"	""
SMC	d42	young "5"	"Agrn"	0.554838022165387	0.0968303517851164	0.0253417058641744	0.0548891666268194	5	"Airway, Lymphatic_ECs, Mesothelium"	"Airway"
SMC	d42	young "6"	"Col1a1"	0.549222080136402	0.0927074101219449	0.0212187642010029	0.0525784411146433	6	"Fibroblasts, Pericytes"	"Fibroblasts"
SMC	d42	young "7"	"Gas6"	0.509942455242967	0.115107826393017	0.0436191804720751	0.0506150809498032	7	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, SMC"	"Mesothelium"
SMC	d42	young "8"	"Lamb1"	0.538267263427109	0.0977039208108886	0.0262152748899466	0.0464073271593297	8	"Fibroblasts, Lymphatic_ECs, Pericytes"	""
SMC	d42	young "9"	"Fbn1"	0.549627024722932	0.0890557054585712	0.0175670595376293	0.0455458672077204	9	"Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	""
SMC	d42	young "10"	"Hspg2"	0.537841005967605	0.0915752553056023	0.0200866093846603	0.0399827942040464	10	"Fibroblasts, Lymphatic_ECs, Pericytes"	"Fibroblasts"
SMC	d42	young "11"	"Col18a1"	0.530797101449275	0.0918241312075931	0.0203354852866511	0.0394554594760348	11	"Lymphatic_ECs, Pericytes, SMC"	""
SMC	d42	young "12"	"Icam2"	0.523145780051151	0.093465435116299	0.021976789195357	0.0388278669318672	12	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
SMC	d42	young "13"	"Spp1"	0.515132139812446	0.0889192228793454	0.0174305769584034	0.0387088067332917	13	"Fibroblasts, MNP"	"Fibroblasts, MNP"
SMC	d42	young "14"	"Gmfb"	0.510635123614663	0.0901127204764981	0.0186240745555562	0.037569321342223	14	"Airway"	""
SMC	d42	young "15"	"Ltb"	0.520300511508952	0.0903697806472107	0.0188811347262687	0.0372033744099152	15	"Lymphocytes"	"Lymphocytes"
SMC	d42	young "16"	"Pkd1"	0.504422421142368	0.097251148966418	0.025762503045476	0.0357703561312942	16	"Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	""
SMC	d42	young "17"	"Apoe"	0.507619352088661	0.0848538670101639	0.0133652210892219	0.0340470193533058	17	"MNP"	"MNP"
SMC	d42	young "18"	"Cxcl2"	0.521270247229326	0.0885451816927652	0.0170565357718233	0.0325233141392909	18	"Granulocytes"	""
SMC	d42	young "19"	"Thbs1"	0.520950554134697	0.0907003220112815	0.0192116760903396	0.0324276540469351	19	"Fibroblasts, SMC"	""
SMC	d42	young "20"	"Jam2"	0.524509803921569	0.0896211116940234	0.0181324657730814	0.0320126233775771	20	"Vascular_ECs"	""
SMC	d42	young "21"	"Ptprc"	0.513235294117646	0.0894108390594536	0.0179221931385116	0.0318072402383877	21	"Granulocytes, Lymphocytes, MNP"	""
SMC	d42	young "22"	"Col4a1"	0.525191815856777	0.0854318466988953	0.0139432007779534	0.0305410421625454	22	"Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum, Capillary_ECs, Fibroblasts, Mesothelium"
SMC	d42	young "23"	"Pros1"	0.514887041773231	0.0881508152876065	0.0166621693666645	0.0298083802040994	23	"Fibroblasts, Lymphatic_ECs, Pericytes, Vascular_ECs"	""
SMC	d42	young "24"	"Fn1"	0.514524722932651	0.0877350402474275	0.0162463943264855	0.0285057013967883	24	"Fibroblasts, MNP"	"Fibroblasts, MNP"
SMC	d42	young "25"	"Edn1"	0.499722932651322	0.0851452624501092	0.0136566165291672	0.0280391773287786	25	"Capillary_ECs, Vascular_ECs"	""
SMC	d42	young "26"	"Areg"	0.508045609548165	0.0876543103455121	0.0161656644245701	0.0276268572486192	26	"Airway"	"Airway"
SMC	d42	young "27"	"Pecam1"	0.506244671781757	0.0883184030194767	0.0168297570985347	0.0275900621788708	27	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
SMC	d42	young "28"	"Anxa1"	0.511338448422848	0.0865699552715061	0.0150813093505641	0.0270394164419211	28	"Airway, Fibroblasts, Granulocytes, MNP, Mesothelium"	""
SMC	d42	young "29"	"Angpt2"	0.531745524296675	0.086330376700554	0.0148417307796121	0.0269745569720104	29	"Lymphatic_ECs, Pericytes"	""
SMC	d42	young "30"	"Pgf"	0.506297953964195	0.0879794316589551	0.0164907857380131	0.0269149616476596	30	"Lymphatic_ECs, Pericytes, SMC"	""
SMC	d42	young "31"	"Adam17"	0.508109548167092	0.0847772943661878	0.0132886484452458	0.0268760877474733	31	"MNP"	""
SMC	d42	young "32"	"Mmp9"	0.52148337595908	0.0877515771310104	0.0162629312100684	0.0263917969600366	32	"Granulocytes"	""
SMC	d42	young "33"	"Bmp6"	0.499616368286444	0.0873610900863863	0.0158724441654443	0.0263258658549257	33	"Vascular_ECs"	""
SMC	d42	young "34"	"Sema3c"	0.519874254049445	0.088641501771709	0.017152855850767	0.026032208855081	34	"Capillary_ECs, Mesothelium, Vascular_ECs"	""
SMC	d42	young "35"	"Gpi1"	0.507715260017051	0.0895193977903762	0.0180307518694342	0.0258608022242385	35	"Granulocytes, MNP"	""
SMC	d42	young "36"	"Bmp5"	0.502823955669225	0.0860737900200325	0.0145851440990905	0.0258000118551162	36	"Airway, Fibroblasts"	""
SMC	d42	young "37"	"Nampt"	0.503324808184145	0.0879478282465853	0.0164591823256433	0.0248360153432493	37	"MNP"	""
SMC	d42	young "38"	"Fgf7"	0.514087809036657	0.084647049214867	0.0131584032939251	0.024082648945614	38	"Fibroblasts"	""
SMC	d42	young "39"	"F7"	0.515622335890877	0.0870537302779933	0.0155650843570514	0.023818827783591	39	"MNP"	""
SMC	d42	young "40"	"Bmp4"	0.507459505541345	0.0845972311283269	0.013108585207385	0.0236281995579265	40	"Vascular_ECs"	""
SMC	d42	young "41"	"Penk"	0.509963768115942	0.0875472595668468	0.0160586136459049	0.0218958393679521	41	"Fibroblasts"	""
SMC	d42	young "42"	"Wnt5a"	0.507811167945438	0.0850783980734704	0.0135897521525284	0.0215897320947423	42	"Fibroblasts"	""
SMC	d42	young "43"	"Calm1"	0.506734867860188	0.0833398747878322	0.0118512288668902	0.0210244974969914	43	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
SMC	d42	young "44"	"Hsp90b1"	0.504592924126172	0.0873913779310381	0.0159027320100962	0.0209237001932794	44	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Lymphocytes"
SMC	d42	young "45"	"Nectin2"	0.500873827791987	0.093697197716572	0.02220855179563	0.0201907805193978	45	"Airway, Lymphatic_ECs"	""
SMC	d42	young "46"	"Tnc"	0.510901534526853	0.0826332062627722	0.0111445603418302	0.0199811101087291	46	"Fibroblasts, SMC"	"Fibroblasts, SMC"
SMC	d42	young "47"	"Ptprm"	0.494426683716964	0.0944868917927978	0.0229982458718558	0.0194993166893422	47	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
SMC	d42	young "48"	"Cxcl16"	0.505104433077579	0.08378827403844	0.0122996281174981	0.0192486243252507	48	"MNP"	"MNP"
SMC	d42	young "49"	"Arf1"	0.495673486786019	0.0847746118685983	0.0132859659476563	0.0191977408982532	49	"Airway, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Vascular_ECs"	""
SMC	d42	young "50"	"Reln"	0.502536231884058	0.0848053503249002	0.0133167044039583	0.018704586919904	50	"Lymphatic_ECs"	""
SMC	d42	young "51"	"Osm"	0.507832480818414	0.0824248400114953	0.0109361940905533	0.0178290941845511	51	"Granulocytes"	""
SMC	d42	young "52"	"Nptn"	0.513554987212277	0.0857982992012636	0.0143096532803216	0.0176270472746793	52	"Fibroblasts, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
SMC	d42	young "53"	"Lamc2"	0.502344416027281	0.0844446409494625	0.0129559950285206	0.0175157432026442	53	"Alveolum"	"Alveolum"
SMC	d42	young "54"	"Sema3a"	0.508919437340154	0.0854218034582494	0.0139331575373074	0.0171740887752645	54	"Lymphatic_ECs"	""
SMC	d42	young "55"	"Calm2"	0.503815004262575	0.0833647496818764	0.0118761037609345	0.0164005874314444	55	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
SMC	d42	young "56"	"Adam15"	0.484867860187553	0.0894624787469566	0.0179738328260146	0.0163376593901218	56	"Capillary_ECs, MNP, Vascular_ECs"	"Capillary_ECs, MNP"
SMC	d42	young "57"	"Vegfa"	0.497282608695652	0.0802627493690753	0.00877410344813329	0.0154251496579472	57	"Airway, Alveolum, Capillary_ECs, Vascular_ECs"	"Airway"
SMC	d42	young "58"	"Aimp1"	0.49454390451833	0.0840581256972711	0.0125694797763292	0.0150772822562853	58	"Airway, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Vascular_ECs"	""
SMC	d42	young "59"	"Pcdh7"	0.499584398976982	0.0849654935846358	0.0134768476636938	0.0150086361811783	59	"Fibroblasts, Mesothelium, SMC, Vascular_ECs"	""
SMC	d42	young "60"	"Cdh1"	0.498966325660699	0.0824129589860898	0.0109243130651478	0.0145236924488243	60	"Airway, Alveolum"	""
SMC	d42	young "61"	"Vegfc"	0.516698635976129	0.081263677936006	0.00977503201506408	0.0144502447496622	61	"Vascular_ECs"	""
SMC	d42	young "62"	"Hmgb2"	0.518957800511509	0.0838239561188839	0.012335310197942	0.0141912411925195	62	"Granulocytes, Lymphocytes, MNP"	""
SMC	d42	young "63"	"App"	0.49850809889173	0.0792562681890341	0.00776762226809216	0.0135211602877128	63	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
SMC	d42	young "64"	"Fgf2"	0.512382779198636	0.0838439401503145	0.0123552942293725	0.013476809010762	64	"Fibroblasts, Mesothelium"	""
SMC	d42	young "65"	"Bmp3"	0.496099744245524	0.0883442302279478	0.0168555843070059	0.0128732745506504	65	"Mesothelium, SMC"	""
SMC	d42	young "66"	"Vcam1"	0.490707587382779	0.0857903484589957	0.0143017025380537	0.0122365942535543	66	"Fibroblasts, Vascular_ECs"	""
SMC	d42	young "67"	"Mapt"	0.502419011082692	0.082892887278341	0.0114042413573991	0.0121322535034375	67	"Capillary_ECs, Pericytes"	""
SMC	d42	young "68"	"Dusp18"	0.50157715260017	0.0823965034720303	0.0109078575510883	0.0117794378322782	68	"Airway"	""
SMC	d42	young "69"	"Pdgfb"	0.517316709292413	0.0851068021365504	0.0136181562156084	0.0114638608582365	69	"Capillary_ECs"	""
SMC	d42	young "70"	"Rps19"	0.492295396419437	0.0829847506669148	0.0114961047459729	0.0105017218618443	70	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, SMC, Vascular_ECs"	""
SMC	d42	young "71"	"Fgf1"	0.511040068201193	0.0819429034096345	0.0104542574886925	0.00865860688455954	71	"Airway"	""
SMC	d42	young "72"	"Itga4"	0.490707587382779	0.0841801690112961	0.0126915230903541	0.00803494100736405	72	"Granulocytes, Lymphocytes, MNP"	"Granulocytes"
SMC	d42	young "73"	"Lamb2"	0.497953964194374	0.0788359813614863	0.00734733544054431	0.00750183010747206	73	"Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
SMC	d42	young "74"	"Lgals3"	0.497144075021313	0.0815112281659719	0.0100225822450299	0.00746858999020834	74	"MNP"	""
SMC	d42	young "75"	"Sema7a"	0.492252770673487	0.0827180774788456	0.0112294315579037	0.00606281199280722	75	"Capillary_ECs"	""
SMC	d42	young "76"	"Sema3f"	0.486722080136402	0.0814087645224157	0.0099201186014737	0.00585149401186565	76	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	"Lymphatic_ECs"
SMC	d42	young "77"	"Hgf"	0.506873401534527	0.0813562565258159	0.00986761060487393	0.00580196340778681	77	"Pericytes"	""
SMC	d42	young "78"	"Dsg2"	0.489332907075873	0.0809815021244168	0.00949285620347484	0.00491462945239578	78	"Airway"	""
SMC	d42	young "79"	"Lama2"	0.511050724637681	0.0790641720063515	0.00757552608540954	0.00421347089889981	79	"Fibroblasts, Pericytes"	""
SMC	d42	young "80"	"Npnt"	0.495652173913043	0.0741236615465777	0.00263501562563577	0.00315941107897081	80	"Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC"	""
SMC	d42	young "81"	"Calr"	0.48790494458653	0.0838765351580409	0.012387889237099	0.0022944299672547	81	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
SMC	d42	young "82"	"Sfrp2"	0.49734654731458	0.0721230639584228	0.000634418037480794	-0.00455509605086789	82	"Mesothelium"	""
Vascular_ECs	d10	young "test_ligand"	"auroc"	"aupr"	"aupr_corrected"	"pearson"	"rank"	"expressed_in"	"upregulated_in"
Vascular_ECs	d10	young "1"	"Dll4"	0.578134261223286	0.213323128154466	0.0524398473973685	0.105714943057174	1	"Capillary_ECs, Vascular_ECs"	""
Vascular_ECs	d10	young "2"	"Il1rn"	0.564059458369813	0.213321101893759	0.0524378211366615	0.102442313613343	2	"Granulocytes, MNP"	""
Vascular_ECs	d10	young "3"	"Lgals3"	0.555914094961296	0.21106871151955	0.0501854307624524	0.0980418432446763	3	"Airway, Alveolum, Granulocytes, MNP"	"Airway, Alveolum, Granulocytes, MNP"
Vascular_ECs	d10	young "4"	"Fgf2"	0.55663618830991	0.210737789032866	0.049854508275768	0.0956059342946349	4	"Fibroblasts, Mesothelium"	""
Vascular_ECs	d10	young "5"	"Itgam"	0.562652128520582	0.207341721694687	0.0464584409375891	0.0936308085659028	5	"Granulocytes, MNP"	""
Vascular_ECs	d10	young "6"	"Pdgfb"	0.55498139105266	0.210042441952562	0.0491591611954644	0.0915881469949538	6	"Capillary_ECs"	"Capillary_ECs"
Vascular_ECs	d10	young "7"	"Fgf1"	0.557836668501989	0.208993366666863	0.0481100859097649	0.0915129230474494	7	"Airway, Alveolum, Capillary_ECs"	""
Vascular_ECs	d10	young "8"	"Bdnf"	0.560379038833581	0.208858008653646	0.0479747278965485	0.089738704620898	8	"Mesothelium"	""
Vascular_ECs	d10	young "9"	"Anxa1"	0.556469204223043	0.204611874852085	0.0437285940949877	0.0891639004911225	9	"Airway, Alveolum, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC"	"Airway, Alveolum, Fibroblasts, Pericytes"
Vascular_ECs	d10	young "10"	"Apoe"	0.569595507375882	0.217237689960194	0.0563544092030965	0.0891394655408769	10	"MNP"	"MNP"
Vascular_ECs	d10	young "11"	"Vegfd"	0.557693754193407	0.207532907016536	0.0466496262594378	0.0885759856981921	11	"Fibroblasts, SMC"	"SMC"
Vascular_ECs	d10	young "12"	"Grem1"	0.557257489461952	0.204184283090941	0.0433010023338433	0.0875099003580635	12	"Fibroblasts"	"Fibroblasts"
Vascular_ECs	d10	young "13"	"Selplg"	0.559243246170652	0.205786948045965	0.0449036672888676	0.0875038270373454	13	"Granulocytes, Lymphocytes, MNP"	""
Vascular_ECs	d10	young "14"	"Rtn4"	0.561827738614242	0.204516691455134	0.0436334106980365	0.0867599076164424	14	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum, Capillary_ECs, Vascular_ECs"
Vascular_ECs	d10	young "15"	"Copa"	0.570858418555392	0.203923135285235	0.0430398545281369	0.0866275553266812	15	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum, SMC"
Vascular_ECs	d10	young "16"	"Col4a1"	0.564792834427005	0.202865274235199	0.0419819934781014	0.0863426292450623	16	"Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum, Capillary_ECs, Fibroblasts, Mesothelium, Vascular_ECs"
Vascular_ECs	d10	young "17"	"C3"	0.561006357430191	0.205532876115339	0.0446495953582417	0.0859852875089537	17	"Alveolum, Fibroblasts, Mesothelium"	"Mesothelium"
Vascular_ECs	d10	young "18"	"Trf"	0.558337620762591	0.206077358125533	0.0451940773684351	0.0851209543411425	18	"Airway, MNP, Mesothelium"	"Mesothelium"
Vascular_ECs	d10	young "19"	"Tgfb1"	0.551680822705022	0.203814026873045	0.0429307461159468	0.085073254828077	19	"Lymphatic_ECs, MNP"	""
Vascular_ECs	d10	young "20"	"Osm"	0.557271028712237	0.208406212513703	0.0475229317566055	0.0845606934939552	20	"Granulocytes"	""
Vascular_ECs	d10	young "21"	"Lamb1"	0.564031627688671	0.204054853826473	0.0431715730693753	0.0836581874322557	21	"Airway, Fibroblasts, Lymphatic_ECs, Pericytes"	""
Vascular_ECs	d10	young "22"	"Clec11a"	0.560303820776432	0.206220563193283	0.0453372824361848	0.0834606774424334	22	"Fibroblasts"	""
Vascular_ECs	d10	young "23"	"Hspg2"	0.562098523619975	0.203588138040222	0.0427048572831237	0.0826102819246102	23	"Fibroblasts, Lymphatic_ECs, Pericytes, SMC"	"Fibroblasts, Lymphatic_ECs"
Vascular_ECs	d10	young "24"	"Yars"	0.559053696666636	0.200247347475308	0.0393640667182102	0.0825223766694743	24	"Fibroblasts"	""
Vascular_ECs	d10	young "25"	"Rps19"	0.565156889823599	0.203207518807971	0.0423242380508729	0.0819376623893749	25	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Capillary_ECs"
Vascular_ECs	d10	young "26"	"Vcam1"	0.561716415889665	0.20338289171533	0.0424996109582327	0.0817351653145819	26	"Fibroblasts, Vascular_ECs"	""
Vascular_ECs	d10	young "27"	"Arf1"	0.560175950079281	0.202810973220083	0.0419276924629853	0.0808325512200881	27	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Airway, Alveolum, Fibroblasts, Granulocytes, Lymphatic_ECs"
Vascular_ECs	d10	young "28"	"Hebp1"	0.557165723432231	0.203893472365319	0.0430101916082211	0.0807621807631182	28	"MNP"	""
Vascular_ECs	d10	young "29"	"Vegfc"	0.552247966855914	0.203674067690896	0.0427907869337986	0.0804534252709756	29	"Capillary_ECs, Vascular_ECs"	"Capillary_ECs"
Vascular_ECs	d10	young "30"	"Sema3e"	0.562190289649695	0.20278284729946	0.0418995665423624	0.0802919818173992	30	"Airway, Alveolum"	"Alveolum"
Vascular_ECs	d10	young "31"	"Dll1"	0.5631342762669	0.199459386901218	0.0385761061441201	0.0801854590018672	31	"Capillary_ECs, Vascular_ECs"	"Capillary_ECs, Vascular_ECs"
Vascular_ECs	d10	young "32"	"Il7"	0.553022712844537	0.204068310454544	0.0431850296974458	0.0797193677857117	32	"Lymphatic_ECs"	""
Vascular_ECs	d10	young "33"	"Efnb2"	0.557058913791082	0.202451281673444	0.041568000916346	0.0792744067490099	33	"Capillary_ECs, Vascular_ECs"	""
