adjacency_matrix_expressed	d10	old Airway	Alveolum	MNP	Lymphocytes	Granulocytes	Fibroblasts	Pericytes	SMC	Mesothelium	Capillary_ECs	Vascular_ECs	Lymphatic_ECs
Granulocytes	d3	old "5"	"Pecam1"	0.631936507936508	0.0488942390795886	0.0107263001482909	0.0584980580219158	5	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
Granulocytes	d3	old "6"	"Lamb2"	0.605460317460319	0.0477206297371746	0.00955269080587684	0.0569965162006543	6	"Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	"SMC"
Granulocytes	d3	old "7"	"Il33"	0.568634920634921	0.0513003539006152	0.0131324149693175	0.0558957919916414	7	"Alveolum, Fibroblasts, Mesothelium"	"Alveolum"
Granulocytes	d3	old "8"	"Il1b"	0.570476190476192	0.0505430775695812	0.0123751386382835	0.0536680039641043	8	"Granulocytes, MNP"	""
Granulocytes	d3	old "9"	"F11r"	0.609079365079367	0.0459174540663862	0.00774951513508851	0.0475610583086649	9	"Airway, Alveolum, Capillary_ECs, Lymphatic_ECs, MNP, Mesothelium, Vascular_ECs"	""
Granulocytes	d3	old "10"	"Rspo1"	0.573650793650795	0.0448516839799279	0.00668374504863021	0.0452837961859186	10	"Mesothelium"	""
Granulocytes	d3	old "11"	"Dll4"	0.596	0.0469646045795585	0.00879666564826082	0.04418986688467	11	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
Granulocytes	d3	old "12"	"C3"	0.583619047619048	0.0459187600808797	0.007750821149582	0.0421693336762162	12	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium"	""
Granulocytes	d3	old "13"	"Clstn1"	0.552253968253969	0.047374498929394	0.00920655999809631	0.0376052519404405	13	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
Granulocytes	d3	old "14"	"Npw"	0.581015873015873	0.0453335946705235	0.00716565573922575	0.0373581367403631	14	"Alveolum"	""
Granulocytes	d3	old "15"	"Il1rn"	0.595873015873017	0.0460687093165014	0.00790077038520366	0.0368070225392258	15	"Granulocytes, MNP"	""
Granulocytes	d3	old "16"	"Cxcl16"	0.578476190476191	0.0449477258882821	0.00677978695698436	0.0363150344159647	16	"MNP"	"MNP"
Granulocytes	d3	old "17"	"Itgb2"	0.562984126984128	0.0431928202072502	0.00502488127595253	0.0358929766389888	17	"Granulocytes, Lymphocytes, MNP"	"Lymphocytes"
Granulocytes	d3	old "18"	"Hbegf"	0.572000000000001	0.0437023828546873	0.00553444392338956	0.0350884747457732	18	"Alveolum, Pericytes"	"Alveolum"
Granulocytes	d3	old "19"	"Ptprc"	0.582920634920636	0.0451818827752503	0.00701394384395262	0.0335436055174533	19	"Granulocytes, Lymphocytes, MNP"	""
Granulocytes	d3	old "20"	"Itgam"	0.565015873015873	0.0431554193875234	0.00498748045622568	0.0323895425106797	20	"Granulocytes, MNP"	""
Granulocytes	d3	old "21"	"Col18a1"	0.559492063492062	0.0424485579134234	0.00428061898212573	0.029743360038603	21	"Fibroblasts, Lymphatic_ECs, Pericytes, SMC"	"SMC"
Granulocytes	d3	old "22"	"Adam17"	0.557650793650794	0.0438889618039779	0.00572102287268022	0.0296754801930282	22	"Lymphatic_ECs, MNP"	""
Granulocytes	d3	old "23"	"Arf1"	0.544444444444446	0.042457188540182	0.00428924960888428	0.0293857290130949	23	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Pericytes, SMC"
Granulocytes	d3	old "24"	"Edn1"	0.544698412698412	0.0444342753307429	0.00626633639944517	0.0289423714337169	24	"Capillary_ECs, Vascular_ECs"	""
Granulocytes	d3	old "25"	"Pcdh7"	0.546920634920636	0.0417039453901312	0.00353600645883353	0.0285778766694745	25	"Fibroblasts, Mesothelium, SMC"	""
Granulocytes	d3	old "26"	"Jag2"	0.542476190476191	0.042591342061895	0.0044234031305973	0.0278447630361793	26	"Airway, Capillary_ECs"	""
Granulocytes	d3	old "27"	"Penk"	0.560952380952383	0.0429286058887948	0.0047606669574971	0.0277241735602816	27	"Fibroblasts"	""
Granulocytes	d3	old "28"	"Dsg2"	0.544571428571428	0.0420307761613063	0.00386283723000864	0.0271233546757458	28	"Airway, Mesothelium"	""
Granulocytes	d3	old "29"	"Fgf2"	0.567238095238096	0.0451900254981424	0.00702208656684466	0.0271202727913703	29	"Fibroblasts"	""
Granulocytes	d3	old "30"	"Mmp9"	0.581904761904764	0.0445577761980392	0.00638983726674152	0.0266546999537738	30	"Granulocytes"	""
Granulocytes	d3	old "31"	"Kitl"	0.572317460317461	0.0437172536710228	0.00554931473972506	0.024533880546856	31	"Capillary_ECs, Fibroblasts, Mesothelium, Pericytes, Vascular_ECs"	""
Granulocytes	d3	old "32"	"Vcam1"	0.545142857142856	0.041760477543116	0.00359253861181829	0.0239437137946241	32	"Fibroblasts, Vascular_ECs"	""
Granulocytes	d3	old "33"	"Nid1"	0.544253968253968	0.0411104403182861	0.00294250138698841	0.0233775324240847	33	"Capillary_ECs, Fibroblasts, Lymphatic_ECs, Pericytes, SMC, Vascular_ECs"	""
Granulocytes	d3	old "34"	"Ceacam1"	0.558095238095239	0.0419044120463776	0.00373647311507992	0.0218606187098807	34	"Airway, Alveolum, Capillary_ECs, MNP, Vascular_ECs"	"Alveolum"
Granulocytes	d3	old "35"	"Mapt"	0.557333333333334	0.043951057006455	0.00578311807515727	0.0208914598743806	35	"Capillary_ECs, Pericytes, Vascular_ECs"	""
Granulocytes	d3	old "36"	"Cxcl12"	0.61479365079365	0.0495338903774349	0.0113659514461372	0.0200675619477906	36	"Capillary_ECs, Fibroblasts, SMC, Vascular_ECs"	"Vascular_ECs"
Granulocytes	d3	old "37"	"Serpine1"	0.53784126984127	0.0405361392791659	0.00236820034786819	0.0199431356230333	37	"SMC"	""
Granulocytes	d3	old "38"	"Bmp4"	0.556952380952381	0.0417034953154327	0.00353555638413499	0.0193609835997317	38	"Alveolum, Fibroblasts, Mesothelium, Pericytes, Vascular_ECs"	""
Granulocytes	d3	old "39"	"Copa"	0.532444444444445	0.0402406015816934	0.00207266265039569	0.0190405342019943	39	"Airway, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
Granulocytes	d3	old "40"	"Anxa1"	0.545714285714286	0.041828235014229	0.00366029608293131	0.0180112696504762	40	"Airway, Alveolum, Fibroblasts, Granulocytes, MNP, Mesothelium, Pericytes, SMC"	"Airway, Alveolum"
Granulocytes	d3	old "41"	"Itgb1"	0.556952380952381	0.0413555863944616	0.00318764746316388	0.0179938370121155	41	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Lymphatic_ECs"
Granulocytes	d3	old "42"	"Cd2"	0.535365079365079	0.0403335250692328	0.00216558613793512	0.0178123179555784	42	"Lymphocytes"	""
Granulocytes	d3	old "43"	"Grn"	0.520253968253971	0.0400210887066022	0.0018531497753045	0.0172002479661936	43	"Fibroblasts, Lymphatic_ECs, MNP, Vascular_ECs"	""
Granulocytes	d3	old "44"	"Lrpap1"	0.529650793650795	0.0404677425269972	0.00229980359569945	0.0171655660017967	44	"Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
Granulocytes	d3	old "45"	"Robo2"	0.540317460317461	0.0406918113106567	0.00252387237935896	0.0167135102380856	45	"Fibroblasts"	""
Granulocytes	d3	old "46"	"Hmgb2"	0.558920634920636	0.0420233649306924	0.00385542599939465	0.0165999439087286	46	"Granulocytes, Lymphocytes, MNP"	""
Granulocytes	d3	old "47"	"Thbs1"	0.52552380952381	0.039558596299535	0.00139065736823724	0.0165724000022746	47	"Fibroblasts, Lymphatic_ECs, Pericytes, SMC"	""
Granulocytes	d3	old "48"	"Rps19"	0.522349206349208	0.0401995051359954	0.00203156620469769	0.0162518363197678	48	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
Granulocytes	d3	old "49"	"Selp"	0.542730158730159	0.0391276056583307	0.000959666727033015	0.0154255097260596	49	"Vascular_ECs"	"Vascular_ECs"
Granulocytes	d3	old "50"	"Fn1"	0.546920634920637	0.0411084102650966	0.00294047133379893	0.015311573388368	50	"Fibroblasts, MNP, SMC"	""
Granulocytes	d3	old "51"	"Itga4"	0.549142857142859	0.0422135170226938	0.00404557809139611	0.0152941874617603	51	"Lymphocytes, MNP"	""
Granulocytes	d3	old "52"	"Ghrl"	0.539682539682539	0.0410502159855595	0.00288227705426179	0.0152442189607086	52	"Airway"	"Airway"
Granulocytes	d3	old "53"	"Sell"	0.549396825396827	0.0407635006783629	0.00259556174706515	0.0148170509964746	53	"Granulocytes, Lymphocytes, MNP"	""
Granulocytes	d3	old "54"	"Ntn1"	0.530666666666669	0.0392924294678408	0.00112449053654308	0.0144849643699946	54	"Capillary_ECs, Lymphatic_ECs, SMC, Vascular_ECs"	""
Granulocytes	d3	old "55"	"Cxcl2"	0.529841269841269	0.0406141933474576	0.00244625441615993	0.0144800563680791	55	"Granulocytes"	""
Granulocytes	d3	old "56"	"Calm1"	0.534285714285714	0.0393413424245992	0.00117340349330145	0.0141819956904113	56	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
Granulocytes	d3	old "57"	"Hc"	0.589079365079366	0.0458746230052904	0.00770668407399266	0.0138227485261334	57	"Alveolum"	""
Granulocytes	d3	old "58"	"Ccl5"	0.573650793650796	0.0433204241368474	0.00515248520554965	0.0132155675624728	58	"Lymphocytes"	""
Granulocytes	d3	old "59"	"Dll1"	0.523746031746033	0.0395168660061142	0.00134892707481647	0.0130356354360376	59	"Capillary_ECs, Vascular_ECs"	""
Granulocytes	d3	old "60"	"Icam1"	0.563238095238095	0.042337730893515	0.00416979196221733	0.0129840281531982	60	"Airway, Alveolum, Capillary_ECs, Fibroblasts, MNP, Mesothelium, Vascular_ECs"	"Airway, Alveolum, Mesothelium"
Granulocytes	d3	old "61"	"Col1a1"	0.529968253968256	0.038983516007927	0.000815577076629284	0.0112010150046242	61	"Fibroblasts, Pericytes, SMC"	""
Granulocytes	d3	old "62"	"Spp1"	0.5375873015873	0.0397783079732523	0.00161036904195457	0.00924452280369519	62	"Pericytes"	""
Granulocytes	d3	old "63"	"Lgals3"	0.571873015873018	0.043461558267092	0.00529361933579427	0.0082842616475937	63	"Airway, Granulocytes, MNP"	"Airway"
Granulocytes	d3	old "64"	"Cfh"	0.511428571428571	0.0385571206754701	0.000389181744172407	0.00765185122377752	64	"Fibroblasts, Lymphatic_ECs, MNP, Mesothelium"	""
Granulocytes	d3	old "65"	"Icam2"	0.522730158730159	0.0379783897313963	-0.000189549199901447	0.00702141992636467	65	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
Granulocytes	d3	old "66"	"Nampt"	0.527619047619047	0.0388372789937347	0.000669340062436977	0.00652527057972437	66	"Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, SMC"	""
Granulocytes	d3	old "67"	"Rtn4"	0.530984126984127	0.0393652221764069	0.00119728324510919	0.00634446024807427	67	"Airway, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
Granulocytes	d3	old "68"	"Cxcl14"	0.528126984126984	0.0386289781610385	0.000461039229740834	0.00191065058635422	68	"Fibroblasts"	""
Granulocytes	d3	old "69"	"App"	0.534285714285716	0.0412749225369919	0.00310698360569422	-0.00571947485709599	69	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Granulocytes"
Granulocytes	d3	old "70"	"Apoe"	0.564190476190477	0.0425947980130623	0.00442685908176463	-0.0137920857330647	70	"MNP"	""
Granulocytes	d3	old "71"	"Plau"	0.490349206349207	0.0342518079934021	-0.00391613093789559	-0.0187650984729477	71	"Lymphatic_ECs"	""
Granulocytes	d3	old "72"	"Cd34"	0.476	0.0336302569360287	-0.00453768199526901	-0.023415989961987	72	"Capillary_ECs, Fibroblasts, Mesothelium, Vascular_ECs"	""
Granulocytes	d3	old "73"	"Igf1"	0.511174603174603	0.0359656589194779	-0.0022022800118198	-0.0442692786665133	73	"Fibroblasts"	""
Granulocytes	d42	old "test_ligand"	"auroc"	"aupr"	"aupr_corrected"	"pearson"	"rank"	"expressed_in"	"upregulated_in"
Granulocytes	d42	old "1"	"Fn1"	0.477303406284106	0.0947293271606486	0.00272494599964089	0.0198921020642152	1	"Fibroblasts, MNP"	"Fibroblasts"
Granulocytes	d42	old "2"	"Ptprm"	0.513972657820667	0.0949954217759413	0.00299104061493363	0.0110583938554747	2	"Capillary_ECs, Vascular_ECs"	""
Granulocytes	d42	old "3"	"App"	0.504035269113676	0.0919504982389914	-5.38829220162462e-05	0.00795563794831083	3	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
Granulocytes	d42	old "4"	"Igf1"	0.495088747199724	0.0993995061047566	0.00739512494374893	0.000839866952213763	4	"Fibroblasts, MNP"	"Fibroblasts, MNP"
Granulocytes	d42	old "5"	"Dsg2"	0.512931529668562	0.0896911581191577	-0.00231322304184997	-0.00314919501419121	5	"Airway"	""
Granulocytes	d42	old "6"	"Pcdh7"	0.509011143661324	0.0892492626445687	-0.00275511851643893	-0.00395988506733654	6	"Fibroblasts, Lymphatic_ECs, Mesothelium, SMC, Vascular_ECs"	"Fibroblasts"
Granulocytes	d42	old "7"	"Copa"	0.507015049686945	0.0896120157602953	-0.0023923654007124	-0.0063145705880436	7	"Fibroblasts, Lymphatic_ECs"	""
Granulocytes	d42	old "8"	"Rps19"	0.507905393761847	0.0888209755490779	-0.00318340561192974	-0.00853668117091655	8	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, SMC, Vascular_ECs"	""
Granulocytes	d42	old "9"	"Lamb2"	0.508415187546671	0.0888877078933962	-0.00311667326761142	-0.00968342967433086	9	"Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Mesothelium, Pericytes, SMC, Vascular_ECs"	""
Granulocytes	d42	old "10"	"Nampt"	0.471437187661554	0.0931016206700279	0.00109723950902021	-0.00993122888473739	10	"MNP, SMC"	""
Granulocytes	d42	old "11"	"Cdh1"	0.500847262909988	0.0878585023452261	-0.00414587881578159	-0.0102414521832055	11	"Airway, Alveolum"	""
Granulocytes	d42	old "12"	"Ptn"	0.505062036877477	0.0875134748735281	-0.0044909062874796	-0.0105530840990472	12	"Fibroblasts, Mesothelium"	"Fibroblasts"
Granulocytes	d42	old "13"	"Ceacam1"	0.496144235740134	0.0877723001160279	-0.00423208104497971	-0.0105827888670684	13	"Alveolum, Capillary_ECs, Vascular_ECs"	""
Granulocytes	d42	old "14"	"Pik3cb"	0.497063300591647	0.0883183436145959	-0.00368603754641181	-0.0121202997085253	14	"MNP"	"MNP"
Granulocytes	d42	old "15"	"F11r"	0.494212763513126	0.0869414426646629	-0.00506293849634473	-0.0138312581736736	15	"Airway, Alveolum, Capillary_ECs, Lymphatic_ECs, MNP, Vascular_ECs"	""
Granulocytes	d42	old "16"	"Itga4"	0.500064621747371	0.0878457174798373	-0.00415866368117032	-0.0141777968701354	16	"Granulocytes, Lymphocytes, MNP"	""
Granulocytes	d42	old "17"	"Icam1"	0.482214659084381	0.088127127892418	-0.00387725326858968	-0.01507105845856	17	"Airway, Alveolum, Vascular_ECs"	""
Granulocytes	d42	old "18"	"Npw"	0.495799586420816	0.0868008646220417	-0.00520351653896599	-0.0170018574691192	18	"Alveolum"	""
Granulocytes	d42	old "19"	"Calm1"	0.504703027169855	0.0870628343449567	-0.00494154681605094	-0.0173798795398749	19	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Fibroblasts"
Granulocytes	d42	old "20"	"Hmgb2"	0.487449020621517	0.0870604040416038	-0.00494397711940391	-0.0177520123339111	20	"Granulocytes, Lymphocytes, MNP"	""
Granulocytes	d42	old "21"	"Penk"	0.4975084726291	0.0861469221218123	-0.00585745903919539	-0.0182190564732746	21	"Fibroblasts"	""
Granulocytes	d42	old "22"	"Cxcl16"	0.494105060600838	0.0867635169353696	-0.00524086422563809	-0.0183662893542898	22	"MNP"	""
Granulocytes	d42	old "23"	"Ptprf"	0.487592624504566	0.0861764736401655	-0.00582790752084218	-0.0185197380643333	23	"Airway, Alveolum, Mesothelium"	""
Granulocytes	d42	old "24"	"Hebp1"	0.495885748750646	0.0861436975324424	-0.00586068362856525	-0.018813686818751	24	"MNP"	""
Granulocytes	d42	old "25"	"Cd34"	0.487147452467115	0.0853549114906334	-0.00664946967037428	-0.0212856147898579	25	"Capillary_ECs, Fibroblasts, Mesothelium, Vascular_ECs"	""
Granulocytes	d42	old "26"	"Arf1"	0.494808719627779	0.0856630971463717	-0.00634128401463592	-0.021353239361302	26	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, SMC, Vascular_ECs"	""
Granulocytes	d42	old "27"	"Itgb1"	0.489509736343271	0.0856007543981738	-0.00640362676283387	-0.0228260718032707	27	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Alveolum, Fibroblasts, Lymphatic_ECs, Pericytes"
Granulocytes	d42	old "28"	"Vcam1"	0.487011028778218	0.0853931031505985	-0.0066112780104092	-0.0228658296032504	28	"Fibroblasts, Vascular_ECs"	""
Granulocytes	d42	old "29"	"Robo2"	0.49384657361135	0.0853876099121805	-0.00661677124882715	-0.0233048751715283	29	"Fibroblasts"	""
Granulocytes	d42	old "30"	"Clstn1"	0.482293641220058	0.0840395172139429	-0.0079648639470648	-0.024325151227566	30	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Pericytes, Vascular_ECs"	""
Granulocytes	d42	old "31"	"Nts"	0.493236257108392	0.0851641836599145	-0.0068401975010932	-0.0252107940280313	31	"Lymphatic_ECs"	""
Granulocytes	d42	old "32"	"Hgf"	0.48317680510081	0.084666124296669	-0.00733825686433864	-0.0255825777884948	32	"Fibroblasts, Pericytes"	""
Granulocytes	d42	old "33"	"Rtn4"	0.488009075765408	0.0846691305874637	-0.00733525057354399	-0.025825494248844	33	"Airway, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, MNP, Mesothelium, SMC, Vascular_ECs"	""
Granulocytes	d42	old "34"	"Anxa1"	0.489366132460222	0.0847813046477983	-0.00722307651320934	-0.0266070498717458	34	"Airway, Alveolum, Fibroblasts, Granulocytes, MNP, Mesothelium, Pericytes"	"Alveolum"
Granulocytes	d42	old "35"	"Itgb2"	0.48103710724338	0.083865562678182	-0.00813881848282567	-0.027072583817268	35	"Granulocytes, MNP"	""
Granulocytes	d42	old "36"	"C3"	0.482918318111321	0.0847695243196536	-0.00723485684135401	-0.0275080061040058	36	"Airway, Alveolum, Fibroblasts, Lymphatic_ECs, Mesothelium"	""
Granulocytes	d42	old "37"	"Aimp1"	0.490141593428686	0.0844485925024807	-0.00755578865852696	-0.0281717446505776	37	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"Capillary_ECs"
Granulocytes	d42	old "38"	"Kitl"	0.483399391119536	0.0843726444243229	-0.00763173673668471	-0.0284890522236654	38	"Airway, Capillary_ECs, Fibroblasts, Mesothelium, Pericytes, Vascular_ECs"	""
Granulocytes	d42	old "39"	"Pecam1"	0.47280142455052	0.0825669617243908	-0.00943741943661683	-0.0290973949222379	39	"Capillary_ECs, Lymphatic_ECs, Vascular_ECs"	""
Granulocytes	d42	old "40"	"Lgals3"	0.492604400022977	0.0848516426756305	-0.00715273848537716	-0.0294612972033336	40	"MNP"	""
Granulocytes	d42	old "41"	"Hbegf"	0.475558619105061	0.0828856942617977	-0.00911868689920993	-0.0304525280866214	41	"Alveolum, Pericytes"	"Alveolum"
Granulocytes	d42	old "42"	"Mmp9"	0.484016887816647	0.0837972235562407	-0.00820715760476701	-0.0317084703685309	42	"Granulocytes"	""
Granulocytes	d42	old "43"	"Icam2"	0.472054684358666	0.0821398476379992	-0.00986453352300844	-0.0324050068157906	43	"Capillary_ECs, Vascular_ECs"	""
Granulocytes	d42	old "44"	"Mapt"	0.473677408237119	0.0828760626712413	-0.00912831848976638	-0.0334756359205613	44	"Capillary_ECs, Pericytes"	""
Granulocytes	d42	old "45"	"Cxcl2"	0.479816474237463	0.0836846474423819	-0.00831973371862581	-0.0334818855348981	45	"Granulocytes"	"Granulocytes"
Granulocytes	d42	old "46"	"Hc"	0.484476420242403	0.0832315372850952	-0.00877284387591246	-0.0335623461643946	46	"Alveolum"	""
Granulocytes	d42	old "47"	"Lrpap1"	0.475838646677006	0.0833460228025229	-0.0086583583584848	-0.0337037297143218	47	"Airway, Alveolum, Fibroblasts, MNP, Mesothelium, Pericytes"	"MNP"
Granulocytes	d42	old "48"	"Il1b"	0.459510885174335	0.0808697890507972	-0.0111345921102105	-0.0338725671574903	48	"Granulocytes"	""
Granulocytes	d42	old "49"	"Jam2"	0.467186512723304	0.0808177564838197	-0.011186624677188	-0.0340428416821629	49	"Capillary_ECs, Vascular_ECs"	"Capillary_ECs"
Granulocytes	d42	old "50"	"Cfh"	0.477174162789361	0.0835694459258134	-0.00843493523519422	-0.0346559004063638	50	"Fibroblasts, Lymphatic_ECs, Mesothelium"	"Mesothelium"
Granulocytes	d42	old "51"	"Itgam"	0.477920902981216	0.083091185285211	-0.00891319587579663	-0.0348817314576063	51	"Granulocytes, MNP"	""
Granulocytes	d42	old "52"	"Hmgb1"	0.46699982767534	0.0811650362464324	-0.0108393449145753	-0.0356288431756123	52	"Airway, Alveolum, Capillary_ECs, Fibroblasts, Granulocytes, Lymphatic_ECs, Lymphocytes, MNP, Mesothelium, Pericytes, SMC, Vascular_ECs"	"SMC"
Granulocytes	d42	old "53"	"Ltb"	0.47030989717962	0.0928213129241413	0.00081693176313366	-0.0362524492868327	53	"Lymphocytes"	""
Granulocytes	d42	old "54"	"Dusp18"	0.482997300246999	0.0831161945266037	-0.00888818663440394	-0.036316947475358	54	"Airway"	""
Granulocytes	d42	old "55"	"Pros1"	0.465247860302143	0.0817512963067488	-0.0102530848542588	-0.0367447866982705	55	"Capillary_ECs, Fibroblasts, Lymphatic_ECs, MNP, Pericytes, SMC, Vascular_ECs"	""
Granulocytes	d42	old "56"	"Cxcl12"	0.473038370957551	0.0823037692990224	-0.0097006118619853	-0.036929039725081	56	"Capillary_ECs, Fibroblasts, Vascular_ECs"	"Capillary_ECs"
Granulocytes	d42	old "57"	"Col1a1"	0.472241369406628	0.0825017225371931	-0.00950265862381459	-0.0371252118526171	57	"Fibroblasts, Pericytes"	"Fibroblasts"
Granulocytes	d42	old "58"	"Grn"	0.472930668045264	0.0811872879015534	-0.0108170932594543	-0.037290705790054	58	"MNP"	""
